"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TXACBUS","199302","1713.674","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199303","1921.3","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199304","1859.423","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199305","1918.787","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199306","1866.198","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199307","1925.36","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199308","1932.36","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199309","1878.196","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199310","1922.079","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199311","1903.726","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199312","2001.674","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199313","22617.668","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199401","1867.671","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199402","1790.603","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199403","1945.934","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199404","1920.028","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199405","1960.144","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199406","1940.279","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199407","1969.289","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199408","2060.173","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199409","1895.29","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199410","1972.392","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199411","1895.498","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199412","2046.25","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199413","23263.55","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199501","1927.226","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199502","1795.028","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199503","2030.079","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199504","1916.308","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199505","2010.123","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199506","2030.284","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199507","1976.005","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199508","2054.544","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199509","1971.693","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199510","2026.29","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199511","1979.882","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199512","2039.164","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199513","23756.634","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199601","1982.443","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199602","1900.777","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199603","2043.953","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199604","1997.424","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199605","2087.36","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199606","2005.198","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199607","2086.432","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199608","2141.291","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199609","1944.307","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199610","2139.455","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199611","1995.653","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199612","2040.257","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199613","24364.55","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199701","1985.96","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199702","1867.111","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199703","2057.402","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199704","2062.716","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199705","2111.261","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199706","2047.055","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199707","2163.65","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199708","2112.195","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199709","2004.736","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199710","2115.32","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199711","2021.492","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199712","2119.22","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199713","24668.13","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199801","2046.645","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199802","1864.505","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199803","2086.824","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199804","2134.283","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199805","2090.489","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199806","2088.969","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199807","2207.445","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199808","2170.575","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199809","2070.637","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199810","2168.91","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199811","2054.834","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199812","2185.314","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199813","25169.441","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199901","2055.432","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199902","1906.517","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199903","2160.734","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199904","2108.38","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199905","2182.79","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199906","2162.429","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199907","2227.937","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199908","2248.246","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199909","2098.953","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199910","2245.882","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199911","2116.863","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199912","2344.602","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","199913","25858.777","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200001","2072.446","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200002","2066.911","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200003","2197.699","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200004","2149.542","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200005","2241.142","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200006","2214.991","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200007","2295.274","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200008","2325.053","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200009","2163.158","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200010","2277.501","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200011","2160.591","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200012","2291.292","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200013","26455.612","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200101","2138.872","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200102","1979.406","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200103","2224.636","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200104","2162.022","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200105","2258.031","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200106","2179.701","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200107","2319.866","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200108","2284.809","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200109","2111.366","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200110","2243.258","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200111","2125.154","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200112","2152.224","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200113","26179.346","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200201","2158.851","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200202","1989.146","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200203","2242.766","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200204","2210.917","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200205","2292.504","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200206","2250.855","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200207","2320.96","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","200208","2338.274","1","Total Primary Energy Consumed by the Transportation Sector","Trillion Btu"
